87,3.2190194129943848,845.5,184.5,32.20000076293945
88,3.266420841217041,815.5,200.5,31.600000381469727
89,3.3137006759643555,789.5,212.5,31.299999237060547
90,3.345505475997925,769.5,221.5,31.399999618530273
91,3.3928451538085938,739.5,231.5,31.600000381469727
92,3.433039426803589,707.5,240.5,32.0
93,3.4713327884674072,671.5,250.5,30.799999237060547
94,3.502735137939453,629.5,260.5,24.100000381469727
95,3.550011396408081,591.5,265.5,32.099998474121094
96,3.596900463104248,549.5,265.5,29.700000762939453
97,3.6439852714538574,529.5,264.5,29.899999618530273
98,3.6909937858581543,493.5,265.5,28.600000381469727
99,3.7380683422088623,456.5,260.5,32.70000076293945
100,3.785088300704956,415.5,252.5,28.799999237060547
101,3.833475351333618,397.5,247.5,29.399999618530273
102,3.879403829574585,361.5,237.5,28.600000381469727
103,3.926252841949463,335.5,228.5,29.299999237060547
104,3.973296642303467,314.5,220.5,29.100000381469727
105,4.020183801651001,294.5,212.5,29.399999618530273
106,4.067595720291138,278.5,204.5,29.200000762939453
107,4.114478588104248,264.5,198.5,31.100000381469727
108,4.162067651748657,253.5,193.5,31.0
109,4.209066867828369,250.5,188.5,30.200000762939453
110,4.256166934967041,246.5,187.5,30.5
111,4.303105354309082,244.5,186.5,30.399999618530273
112,4.350538015365601,246.5,187.5,30.399999618530273
113,4.397620677947998,249.5,189.5,30.700000762939453
114,4.4447221755981445,258.5,193.5,31.5
115,4.491774082183838,268.5,201.5,29.399999618530273
116,4.539071798324585,281.5,206.5,30.5
117,4.586061000823975,299.5,215.5,30.0
118,4.6356282234191895,319.5,224.5,29.700000762939453
119,4.680667161941528,347.5,235.5,29.700000762939453
120,4.727520704269409,368.5,241.5,30.0
121,4.775056600570679,394.5,248.5,30.700000762939453
122,4.8219428062438965,431.5,261.5,22.299999237060547
123,4.87009596824646,471.5,263.5,29.299999237060547
124,4.916929721832275,495.5,268.5,26.799999237060547
125,4.964427709579468,543.5,267.5,29.600000381469727
126,5.01179838180542,565.5,266.5,30.799999237060547
127,5.0589518547058105,618.5,262.5,30.700000762939453
128,5.109076738357544,655.5,256.5,31.899999618530273
129,5.14927077293396,691.5,247.5,32.400001525878906
130,5.196344614028931,725.5,237.5,32.599998474121094
131,5.243428707122803,757.5,227.5,32.099998474121094
132,5.290449857711792,776.5,223.5,34.20000076293945
133,5.336894989013672,813.5,203.5,32.900001525878906
134,5.383908987045288,836.5,191.5,32.400001525878906
135,5.430807590484619,853.5,183.5,32.20000076293945
136,5.478293418884277,873.5,171.5,31.600000381469727
137,5.525145053863525,888.5,158.5,34.400001525878906
138,5.572422027587891,899.5,149.5,36.0
139,5.6202943325042725,907.5,143.5,36.099998474121094
140,5.667426586151123,907.5,145.5,29.600000381469727
141,5.714286804199219,921.5,139.5,29.299999237060547
142,5.761775255203247,909.5,143.5,31.100000381469727
143,5.809404373168945,905.5,146.5,31.299999237060547
144,5.857022285461426,900.5,145.5,37.099998474121094
145,5.903907775878906,890.5,155.5,34.29999923706055
146,5.951338052749634,877.5,165.5,32.70000076293945
147,5.998633623123169,858.5,178.5,31.100000381469727
148,6.04585337638855,841.5,185.5,33.29999923706055
149,6.093365907669067,819.5,199.5,32.099998474121094
150,6.140254974365234,785.5,215.5,31.0
151,6.187342643737793,765.5,221.5,32.099998474121094
152,6.2376298904418945,733.5,234.5,31.299999237060547
153,6.281543970108032,688.5,247.5,30.700000762939453
154,6.328439235687256,665.5,252.5,30.799999237060547
155,6.37581467628479,630.5,258.5,30.5
156,6.42396879196167,594.5,263.5,30.200000762939453
157,6.470820426940918,543.5,266.5,29.299999237060547
158,6.517919063568115,508.5,265.5,28.600000381469727
159,6.565510272979736,485.5,263.5,28.600000381469727
160,6.612290143966675,441.5,257.5,28.0
161,6.659562349319458,409.5,253.5,28.200000762939453
162,6.706835746765137,384.5,246.5,30.799999237060547
163,6.754562139511108,354.5,236.5,28.600000381469727
164,6.801586389541626,337.5,231.5,28.600000381469727
165,6.849588394165039,310.5,222.5,26.600000381469727
166,6.896672248840332,291.5,214.5,26.600000381469727
167,6.94365930557251,276.5,205.5,28.799999237060547
168,6.991424560546875,263.5,197.5,30.200000762939453
169,7.039925575256348,253.5,191.5,30.700000762939453
170,7.085386037826538,244.5,188.5,28.799999237060547
171,7.132873773574829,244.5,187.5,30.200000762939453
172,7.180425405502319,243.5,186.5,31.0
173,7.227248668670654,245.5,187.5,31.700000762939453
174,7.27503776550293,250.5,191.5,30.799999237060547
175,7.322346448898315,259.5,196.5,30.0
176,7.369967222213745,270.5,202.5,30.0
177,7.416906356811523,284.5,208.5,31.0
